architecture,feature_dim,learning_rate,epoch,train_loss,val_loss,avg_latency,fitness
densenet121,1024,1e-05,7,77.33120188993566,74.37207516756925,0.0206775665283203,1.2097452970270104
densenet121,1024,1e-05,6,80.72291901532341,78.35580652410334,0.0198206034573641,1.2097452970270104
densenet121,1024,1e-05,5,84.13056236715877,81.64188454367898,0.0199739607897671,1.2097452970270104
densenet121,1024,1e-05,4,86.77030101102942,84.97865017977628,0.0185229236429387,1.2097452970270104
densenet121,1024,1e-05,3,89.15946727079503,87.66693288629705,0.0194753516804088,1.2097452970270104
densenet121,1024,1e-05,2,90.66808543485752,89.29954043301669,0.024613467129794,1.2097452970270104
densenet121,1024,1e-05,9,69.71942228429458,66.7885071147572,0.0209995941682295,1.2097452970270104
densenet121,1024,1e-05,10,65.55976616354549,63.70190984552557,0.0189907225695523,1.2097452970270104
mnasnet0_5,1280,0.01,1,27.186303127513213,9995.990944602272,0.0076091723008589,74.86708545134921
mnasnet0_5,1280,0.01,10,12.202766250161565,9691.150945490055,0.0077253038232976,74.86708545134921
mnasnet0_5,1280,0.01,9,12.352149245318245,529.7815634987571,0.0070220123637806,74.86708545134921
mnasnet0_5,1280,0.01,8,13.19613213819616,1029.7531627308238,0.006963393904946,74.86708545134921
mnasnet0_5,1280,0.01,7,13.96736909080954,716.6730346679688,0.0057420080358331,74.86708545134921
mnasnet0_5,1280,0.01,5,15.892187578537884,2293.9853238192472,0.0074823336167769,74.86708545134921
mnasnet0_5,1280,0.01,4,16.618852604136748,52914.93590198864,0.0078814354809847,74.86708545134921
mnasnet0_5,1280,0.01,3,18.0072161730598,1875.7851340553975,0.0079207745465365,74.86708545134921
mnasnet0_5,1280,0.01,2,21.118402840109432,9855.86181640625,0.0062718174674294,74.86708545134921
mnasnet0_5,1280,0.01,6,14.135421607073615,16391.61348100142,0.0056855028325861,74.86708545134921
mnasnet1_0,1280,0.01,2,19.9646037831026,1566011.1136363635,0.0067300037904219,17439.144001485518
mnasnet1_0,1280,0.01,10,11.541799309674431,1767971.306818182,0.0098639293150468,17439.144001485518
mnasnet1_0,1280,0.01,9,12.719998146505915,1418397.1875,0.006702184677124,17439.144001485518
mnasnet1_0,1280,0.01,8,13.096569857877844,507764.2102272727,0.0066852461207996,17439.144001485518
mnasnet1_0,1280,0.01,1,25.63793606477625,1138808.2159090908,0.0069950168783014,17439.144001485518
mnasnet1_0,1280,0.01,7,14.70136319328757,104577.9765625,0.00598529252139,17439.144001485518
mnasnet1_0,1280,0.01,6,13.623021641899555,364474.9651988637,0.0066910548643632,17439.144001485518
mnasnet1_0,1280,0.01,3,17.07832836824305,396857.8167613637,0.0068393728949806,17439.144001485518
mnasnet1_0,1280,0.01,5,15.900179896635168,161354.08345170456,0.0042998357252641,17439.144001485518
mnasnet1_0,1280,0.01,4,15.347290723464068,378171.1477272727,0.006446209820834,17439.144001485518
mnasnet1_3,1280,0.01,1,27.538325163897348,348072353.45454544,0.006439133123918,485038.3714266848
mnasnet1_3,1280,0.01,9,13.190235648435705,130641669.0909091,0.0062305385416204,485038.3714266848
mnasnet1_3,1280,0.01,8,14.863663123635686,145814146.54545453,0.007959864356301,485038.3714266848
mnasnet1_3,1280,0.01,7,14.646194020439596,61872582.36363637,0.0078883279453624,485038.3714266848
mnasnet1_3,1280,0.01,5,15.238294579001034,89145326.54545455,0.0066351348703557,485038.3714266848
mnasnet1_3,1280,0.01,4,17.374531555175782,6109654.0,0.0097892826253717,485038.3714266848
mnasnet1_3,1280,0.01,3,19.31286893732408,13599236.181818182,0.0069382624192671,485038.3714266848
mnasnet1_3,1280,0.01,2,21.05014518289005,33127379.454545453,0.0070017142729325,485038.3714266848
mnasnet1_3,1280,0.01,10,11.712877817714917,96365916.36363636,0.0050332979722456,485038.3714266848
mnasnet1_3,1280,0.01,6,14.374472247853,56188383.63636363,0.0064236792651089,485038.3714266848
